__record_tag_AMPP,APID,APPID,COMBPACKCD,DISCCD,DISCDT,INVALID_AMPP,LEGAL_CATCD,NM_AMPP,SUBP,VPPID,__record_tag_AMP,ABBREVNM,AVAIL_RESTRICTCD,COMBPRODCD,DESC,EMA,FLAVOURCD,INVALID_AMP,LIC_AUTHCD,LIC_AUTHCHANGECD,LIC_AUTHCHANGEDT,LIC_AUTH_PREVCD,NM_AMP,NMDT,NM_PREV,PARALLEL_IMPORT,SUPPCD,VPID,__record_tag,INVALID,NM,QTYVAL,QTY_UOMCD,__record_tag_VMP,ABBREVNM_VMP,BASISCD,BASIS_PREVCD,CFC_F,COMBPRODCD_VMP,DF_INDCD,GLU_F,INVALID_VMP,NM_VMP,NMCHANGECD,NMDT_VMP,NMPREV,NON_AVAILCD,NON_AVAILDT,PRES_F,PRES_STATCD,SUG_F,UDFS,UDFS_UOMCD,UNIT_DOSE_UOMCD,VPIDDT,VPIDPREV,VTMID,__record_tag_VTM,ABBREVNM_VTM,INVALID_VTM,NM_VTM,VTMIDDT,VTMIDPREV,AGGREGATED_INGREDIENTS,AGGREGATED_ROUTES,DOSE_FORM,SUPPLIER_NAME
AMPP,32205711000001100,32322111000001105,,1.0,2023-01-01,,4,Juzo Hostess class 1 (18-21mmHg) thigh length open toe lymphoedema garment extra short size V Almond (Juzo UK Ltd) 2 device,,33018411000001102,AMP,,9,,Juzo Hostess class 1 (18-21mmHg) thigh length open toe lymphoedema garment extra short size V Almond (Juzo UK Ltd),,,,2,,,,Juzo Hostess class 1 (18-21mmHg) thigh length open toe lymphoedema garment extra short size V,,,,11473311000001109,33508111000001107,VMPP,,Lymphoedema garments thigh length open toe 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length open toe,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,8648111000001109,8648211000001103,,,,,3,Phenoxybenzamine 25mg/5ml oral suspension (Special Order) 1 ml,,8648011000001108,AMP,,6,,Phenoxybenzamine 25mg/5ml oral suspension (Special Order),,,,0,,,,Phenoxybenzamine 25mg/5ml oral suspension,,,,8286711000001104,8671511000001109,VMPP,,Phenoxybenzamine 25mg/5ml oral suspension 1 ml,1.0,258773002.0,VMP,,1,,,,2,,,Phenoxybenzamine 25mg/5ml oral suspension,,,,,,,1,,,,,,,777173002.0,VTM,,,Phenoxybenzamine,2023-02-06,74771007.0,Phenoxybenzamine hydrochloride 5.0 nan,Oral,Oral suspension,Special Order
AMPP,32540011000001105,32540211000001100,,,,,4,Juzo Dynamic class 2 (23-32mmHg) armsleeve max lymphoedema garment size IV Sesame (Juzo UK Ltd) 1 device,,32996111000001105,AMP,,1,,Juzo Dynamic class 2 (23-32mmHg) armsleeve max lymphoedema garment size IV Sesame (Juzo UK Ltd),,,,2,,,,Juzo Dynamic class 2 (23-32mmHg) armsleeve max lymphoedema garment size IV,,,,11473311000001109,33499911000001109,VMPP,,Lymphoedema garments armsleeve 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments armsleeve,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,5455011000001109,5455311000001107,,1.0,2008-02-08,,3,Celiprolol 200mg tablets (Dowelhurst Ltd) 60 tablet,,5454811000001104,AMP,,9,,Celiprolol 200mg tablets (Dowelhurst Ltd),,,,1,,,,Celiprolol 200mg tablets,2006-12-15,Celiprolol 200mg tablets (PI),1.0,5283211000001105,42372911000001108,VMPP,,Celiprolol 200mg tablets 60 tablet,60.0,428673006.0,VMP,,1,,,,1,,,Celiprolol 200mg tablets,,,,,,,1,,1.0,428673006.0,428673006.0,2023-10-27,318619000.0,775124007.0,VTM,,,Celiprolol,2023-02-06,349901006.0,Celiprolol hydrochloride 200.0 nan,Oral,Oral tablet,Dowelhurst Ltd
AMPP,25329611000001108,25329811000001107,,,,,4,Jobst UltraSheer class 2 (23-32mmHg) below knee closed toe lymphoedema garment petite size VI Black (Essity UK Ltd) 2 device,,33001311000001104,AMP,,1,,Jobst UltraSheer class 2 (23-32mmHg) below knee closed toe lymphoedema garment petite size VI Black (Essity UK Ltd),,,,2,,,,Jobst UltraSheer class 2 (23-32mmHg) below knee closed toe lymphoedema garment petite size VI,,,,3593211000001109,33501811000001106,VMPP,,Lymphoedema garments below knee closed toe 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments below knee closed toe,,,,,,,4,,,,,,,,,,,,,,,,,Essity UK Ltd
AMPP,53311000001101,1408811000001100,,1.0,2007-04-20,,2,Cibral 20 tablets (Sun Pharma UK Ltd) 56 tablet 4 x 14 tablets,4 x 14 tablets,1007211000001106,AMP,,9,,Cibral 20 tablets (Sun Pharma UK Ltd),,,,1,,,,Cibral 20 tablets,,,,2820601000001100,42212511000001101,VMPP,,Isosorbide mononitrate 20mg tablets 56 tablet,56.0,428673006.0,VMP,,1,,,,1,,,Isosorbide mononitrate 20mg tablets,,,,,,,1,,1.0,428673006.0,428673006.0,2023-09-01,319134001.0,1204440004.0,VTM,,,Isosorbide mononitrate,2023-02-06,3.64081110000011e+16,Isosorbide mononitrate 20.0 nan,Oral,Oral tablet,Sun Pharma UK Ltd
AMPP,42868311000001101,42868411000001108,,,,,3,Phenytoin sodium 300mg capsules (Necessity Supplies Ltd) 28 capsule,,1164811000001106,AMP,,1,,Phenytoin sodium 300mg capsules (Necessity Supplies Ltd),,,,1,,,,Phenytoin sodium 300mg capsules,,,1.0,2814701000001108,42134511000001100,VMPP,,Phenytoin sodium 300mg capsules 28 capsule,28.0,428641000.0,VMP,,4,,,,1,,,Phenytoin sodium 300mg capsules,,,,,,,9,,1.0,428641000.0,428641000.0,2023-08-04,322942004.0,3.64087110000011e+16,VTM,,,Phenytoin sodium,2018-11-15,73585007.0,Phenytoin sodium 300.0 nan,Oral,Oral capsule,Necessity Supplies Ltd
AMPP,17145811000001102,17146011000001104,,1.0,2024-12-01,,4,VenoTrain Micro class 1 (18-21mmHg) thigh length open toe with silicone top band lymphoedema garment normal short large Black (Bauerfeind UK) 2 device,,33018511000001103,AMP,,9,,VenoTrain Micro class 1 (18-21mmHg) thigh length open toe with silicone top band lymphoedema garment normal short large Black (Bauerfeind UK),,,,2,,,,VenoTrain Micro class 1 (18-21mmHg) thigh length open toe with silicone top band lymphoedema garment normal short large,2020-06-01,Venotrain Micro class 1 (18-21mmHg) thigh length open toe with silicone top band lymphoedema garment normal short large,,9036511000001107,33508211000001101,VMPP,,Lymphoedema garments thigh length open toe with silicone top/band/border 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length open toe with silicone top/band/border,,,,,,,4,,,,,,,,,,,,,,,,,Bauerfeind UK
AMPP,36902511000001101,36902611000001102,,1.0,2024-02-16,,3,Versatis 700mg medicated plasters (Originalis B.V.) 30 plaster,,10570111000001104,AMP,,9,,Versatis 700mg medicated plasters (Originalis B.V.),,,,1,,,,Versatis 700mg medicated plasters,,,1.0,36751511000001108,116281000001109,VMPP,,Lidocaine 700mg medicated plasters 30 plaster,30.0,733010002.0,VMP,,1,1.0,,,1,,,Lidocaine 700mg medicated plasters,4.0,2025-02-01,Lidocaine 5% medicated plasters,,,,1,,1.0,733010002.0,733010002.0,2022-07-29,376491004.0,776528009.0,VTM,,,Lidocaine,2023-02-06,82573000.0,Lidocaine 50.0 nan,Cutaneous,Medicated plaster,Originalis B.V.
AMPP,39844911000001105,39845011000001105,,,,,3,Ceretec 500microgram kit for radiopharmaceutical preparation (GE Healthcare Ltd) 5 vial,,39844811000001100,AMP,,1,,Ceretec 500microgram kit for radiopharmaceutical preparation (GE Healthcare Ltd),,,,1,,,,Ceretec 500microgram kit for radiopharmaceutical preparation,,,,11269611000001107,39878611000001105,VMPP,,Exametazime 500microgram kit for radiopharmaceutical preparation 5 vial,5.0,415818006.0,VMP,Exametazime 500microg,1,,,,1,,,Exametazime 500microgram kit for radiopharmaceutical preparation,,,,,,,1,,1.0,415818006.0,415818006.0,,,3.98532110000011e+16,VTM,,,Exametazime,,,Exametazime 500.0 nan,Intravenous,Kit for radiopharmaceutical preparation,GE Healthcare Ltd
AMPP,29796411000001102,29796511000001103,,,,,4,Sigvaris Active Masculine class 2 (23-32mmHg) below knee closed toe lymphoedema garment long XX small Black (Sigvaris Britain Ltd) 2 device,,33001311000001104,AMP,,1,,Sigvaris Active Masculine class 2 (23-32mmHg) below knee closed toe lymphoedema garment long XX small Black (Sigvaris Britain Ltd),,,,2,,,,Sigvaris Active Masculine class 2 (23-32mmHg) below knee closed toe lymphoedema garment long XX small,2020-01-01,Sigvaris James class 2 (23-32mmHg) below knee closed toe lymphoedema garment long XX small,,10143211000001106,33501811000001106,VMPP,,Lymphoedema garments below knee closed toe 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments below knee closed toe,,,,,,,4,,,,,,,,,,,,,,,,,Sigvaris Britain Ltd
AMPP,11127411000001109,11127511000001108,,,,1.0,3,Fluorescein 88.3mg/2ml solution for injection ampoules (Special Order) 10 ampoule,,11127311000001102,AMP,,6,,Fluorescein 88.3mg/2ml solution for injection ampoules (Special Order),,,,0,,,,Fluorescein 88.3mg/2ml solution for injection ampoules,2014-11-07,Fluorescein 5% solution for injection 2ml ampoules,,8286711000001104,11127211000001105,VMPP,1.0,Fluorescein 88.3mg/2ml solution for injection ampoules 10 ampoule,10.0,413516001.0,VMP,,2,7.0,,,1,,,Fluorescein 88.3mg/2ml solution for injection ampoules,,2014-11-07,Fluorescein 5% solution for injection 2ml ampoules,,,,1,,2.0,258773002.0,413516001.0,,,775994004.0,VTM,,,Fluorescein,2023-02-06,350086004.0,Fluorescein sodium 44.2 nan,Intravenous,Solution for injection,Special Order
AMPP,35683411000001108,35683511000001107,,,,,4,Fulcionel ostomy/hernia support tube belt medium F815W 20cm depth White (CUI International) 1 device,,6773711000001102,AMP,,1,,Fulcionel ostomy/hernia support tube belt medium F815W 20cm depth White (CUI International),,,,2,,,,Fulcionel ostomy/hernia support tube belt medium,,,,9656111000001105,7293911000001101,VMPP,,Ostomy belts 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Ostomy belts,,,,,,,4,,,,,,,,,,,,,,,,,CUI International
AMPP,5505611000001102,5505711000001106,,1.0,2010-05-04,,3,Quinapril 5mg tablets (Dowelhurst Ltd) 28 tablet,,1123611000001100,AMP,,9,,Quinapril 5mg tablets (Dowelhurst Ltd),,,,1,,,,Quinapril 5mg tablets,2006-12-15,Quinapril 5mg tablets (PI),1.0,5283211000001105,42380911000001103,VMPP,,Quinapril 5mg tablets 28 tablet,28.0,428673006.0,VMP,,1,,,,1,,,Quinapril 5mg tablets,,,,1.0,2025-01-13,,1,,1.0,428673006.0,428673006.0,2023-10-27,318885001.0,777379009.0,VTM,,,Quinapril,2023-02-06,108578004.0,Quinapril hydrochloride 5.0 nan,Oral,Oral tablet,Dowelhurst Ltd
AMPP,29561911000001103,29562011000001105,,1.0,2023-01-01,,4,Juzo Hostess class 1 (18-21mmHg) tights open toe lymphoedema garment standard size II Poppy seed (Juzo UK Ltd) 1 device,,33019111000001100,AMP,,9,,Juzo Hostess class 1 (18-21mmHg) tights open toe lymphoedema garment standard size II Poppy seed (Juzo UK Ltd),,,,2,,,,Juzo Hostess class 1 (18-21mmHg) tights open toe lymphoedema garment standard size II,,,,11473311000001109,33508611000001104,VMPP,,Lymphoedema garments tights/panty open toe 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments tights/panty open toe,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,16541111000001103,16541611000001106,,1.0,2020-02-29,,3,Madopar 100mg/25mg dispersible tablets (Mawdsley-Brooks & Company Ltd) 30 tablet,,16541511000001107,AMP,,9,,Madopar 100mg/25mg dispersible tablets (Mawdsley-Brooks & Company Ltd),,,,1,,,,Madopar 100mg/25mg dispersible tablets,,,1.0,15125811000001100,39707211000001101,VMPP,,Co-beneldopa 25mg/100mg dispersible tablets sugar free 30 tablet,30.0,428673006.0,VMP,,2,2.0,,,1,,,Co-beneldopa 25mg/100mg dispersible tablets sugar free,4.0,2007-09-01,Co-beneldopa 25mg/100mg dispersible tablets,,,,1,1.0,1.0,428673006.0,428673006.0,2021-05-26,323112009.0,1.8036811000001104e+16,VTM,,,Co-beneldopa,2010-09-30,418467003.0,Benserazide hydrochloride 25.0 nan | Levodopa 100.0 nan,Oral,Dispersible tablet,Mawdsley-Brooks & Company Ltd
AMPP,6931711000001105,6931811000001102,,,,,4,Brava Coloplast strip paste 2655 (Coloplast Ltd) 10 device,,6931611000001101,AMP,,1,,Brava Coloplast strip paste 2655 (Coloplast Ltd),,,,2,,,,Brava Coloplast strip paste,2012-04-01,Coloplast strip paste,,2068601000001107,7294711000001101,VMPP,,Ostomy skin fillers 10 device,10.0,3318711000001107.0,VMP,,7,7.0,,,3,,,Ostomy skin fillers,,2004-03-22,Ostomy skin filler,,,,4,,,,,,,,,,,,,,,Route of administration not applicable,,Coloplast Ltd
AMPP,14856211000001107,14856411000001106,,,,,4,Haddenham Veni class 2 (23-32mmHg) tights closed toe lymphoedema garment short size VI Black (Haddenham Healthcare Ltd) 1 device,,33018911000001105,AMP,,1,,Haddenham Veni class 2 (23-32mmHg) tights closed toe lymphoedema garment short size VI Black (Haddenham Healthcare Ltd),,,,2,,,,Haddenham Veni class 2 (23-32mmHg) tights closed toe lymphoedema garment short size VI,,,,14063811000001106,33508511000001103,VMPP,,Lymphoedema garments tights/panty closed toe 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments tights/panty closed toe,,,,,,,4,,,,,,,,,,,,,,,,,Haddenham Healthcare Ltd
AMPP,13868911000001107,13869011000001103,,1.0,2020-03-02,,3,Ebixa 10mg tablets (DE Pharmaceuticals) 28 tablet,,3012711000001108,AMP,,9,,Ebixa 10mg tablets (DE Pharmaceuticals),,,,1,,,,Ebixa 10mg tablets,,,1.0,2268901000001109,42037411000001100,VMPP,,Memantine 10mg tablets 28 tablet,28.0,428673006.0,VMP,,1,,,,1,,,Memantine 10mg tablets,,,,,,,1,,1.0,428673006.0,428673006.0,2023-07-07,407837006.0,776669005.0,VTM,,,Memantine,2023-02-06,406457005.0,Memantine hydrochloride 10.0 nan,Oral,Oral tablet,DE Pharmaceuticals
AMPP,761511000001102,19944211000001107,,1.0,2014-01-20,,4,Provide Xtra liquid blackcurrant (Fresenius Kabi Ltd) 800 ml 4 x 200ml bottles,4 x 200ml bottles,19944011000001102,AMP,,9,,Provide Xtra liquid blackcurrant (Fresenius Kabi Ltd),,8.0,,0,,,,Provide Xtra liquid blackcurrant,,,,3515701000001104,3553811000001101,VMPP,,Generic Provide Xtra liquid 800 ml,800.0,258773002.0,VMP,,7,7.0,,,3,1.0,,Generic Provide Xtra liquid,4.0,2012-08-01,Provide Xtra liquid,1.0,2014-01-20,,4,,,,,,,,,,,,,,,Oral,Oral liquid,Fresenius Kabi Ltd
AMPP,7055111000001103,7056011000001108,,,,,4,Absorb odour neutralising absorbent gel 3g sachets (Respond Healthcare Ltd) 30 sachet PFW5,,7047411000001100,AMP,,1,,Absorb odour neutralising absorbent gel 3g sachets (Respond Healthcare Ltd),,,,2,,,,Absorb odour neutralising absorbent gel 3g sachets,2019-07-01,OstoMart OstoSorb gel 3g sachets,,2896101000001100,7294211000001108,VMPP,,Ostomy discharge solidifying agents 30 sachet,30.0,733013000.0,VMP,,7,,,,3,,,Ostomy discharge solidifying agents,,,,,,,4,,,,,,,,,,,,,,,Route of administration not applicable,,Respond Healthcare Ltd
AMPP,13858311000001102,13858411000001109,,1.0,2023-03-15,,3,Crestor 20mg tablets (DE Pharmaceuticals) 28 tablet,,4171211000001109,AMP,,9,,Crestor 20mg tablets (DE Pharmaceuticals),,,,1,,,,Crestor 20mg tablets,,,1.0,2268901000001109,42297311000001108,VMPP,,Rosuvastatin 20mg tablets 28 tablet,28.0,428673006.0,VMP,,1,,,,1,,,Rosuvastatin 20mg tablets,,,,,,,1,,1.0,428673006.0,428673006.0,2023-09-29,408037007.0,777471008.0,VTM,,,Rosuvastatin,2023-02-06,3.64083110000011e+16,Rosuvastatin calcium 20.0 nan,Oral,Oral tablet,DE Pharmaceuticals
AMPP,8163211000001103,8163311000001106,,1.0,2010-12-16,,4,"Easiflex Soft Seal two piece ostomy system convex baseplate 14641 35mm flange, 18mm stoma (Coloplast Ltd) 5 device",,5653411000001102,AMP,,9,,"Easiflex Soft Seal two piece ostomy system convex baseplate 14641 35mm flange, 18mm stoma (Coloplast Ltd)",,,,2,,,,Easiflex Soft Seal two piece ostomy system convex baseplate,2005-12-07,Easiflex Soft Seal two piece ostomy system baseplate,,2068601000001107,7300311000001101,VMPP,,Two piece ostomy systems 5 device,5.0,3318711000001107.0,VMP,,7,,,,3,,,Two piece ostomy systems,,,,,,,4,,,,,,,,,,,,,,,,,Coloplast Ltd
AMPP,20175211000001108,20175311000001100,,1.0,2024-12-04,,3,Desloratadine 5mg tablets (Accord-UK Ltd) 30 tablet 3 x 10 tablets,3 x 10 tablets,976911000001102,AMP,,9,,Desloratadine 5mg tablets (Accord-UK Ltd),,,,1,,,,Desloratadine 5mg tablets,,,,18471011000001103,42187611000001100,VMPP,,Desloratadine 5mg tablets 30 tablet,30.0,428673006.0,VMP,,1,,,,1,,,Desloratadine 5mg tablets,,,,,,,1,,1.0,428673006.0,428673006.0,2023-08-25,134508009.0,775489005.0,VTM,,,Desloratadine,2023-02-06,134506008.0,Desloratadine 5.0 nan,Oral,Oral tablet,Accord-UK Ltd
AMPP,27614711000001102,27614811000001105,,,,,4,Juzo Dynamic Cotton class 2 (23-32mmHg) below knee open toe with silicone top band lymphoedema garment short size VI Black pepper (Juzo UK Ltd) 2 device,,33002411000001101,AMP,,1,,Juzo Dynamic Cotton class 2 (23-32mmHg) below knee open toe with silicone top band lymphoedema garment short size VI Black pepper (Juzo UK Ltd),,,,2,,,,Juzo Dynamic Cotton class 2 (23-32mmHg) below knee open toe with silicone top band lymphoedema garment short size VI,,,,11473311000001109,33502311000001106,VMPP,,Lymphoedema garments below knee open toe with silicone top/band/border 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments below knee open toe with silicone top/band/border,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,34475611000001105,34475711000001101,,,,,4,Haddenham EasyWrap Light (20-30mmHg) foot lymphoedema garment regular medium Sand (Haddenham Healthcare Ltd) 1 device,,32994411000001108,AMP,,1,,Haddenham EasyWrap Light (20-30mmHg) foot lymphoedema garment regular medium Sand (Haddenham Healthcare Ltd),,,,2,,,,Haddenham EasyWrap Light (20-30mmHg) foot lymphoedema garment regular medium,,,,14063811000001106,33499011000001105,VMPP,,Lymphoedema garments adjustable ankle/foot wrap/piece 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments adjustable ankle/foot wrap/piece,,,,,,,4,,,,,,,,,,,,,,,,,Haddenham Healthcare Ltd
AMPP,10274311000001103,10274411000001105,,,,,3,Glimepiride 3mg tablets (A A H Pharmaceuticals Ltd) 30 tablet,,1093811000001104,AMP,,1,,Glimepiride 3mg tablets (A A H Pharmaceuticals Ltd),,,,1,,,,Glimepiride 3mg tablets,,,,3144701000001104,42083211000001103,VMPP,,Glimepiride 3mg tablets 30 tablet,30.0,428673006.0,VMP,,1,,,,1,,,Glimepiride 3mg tablets,,,,,,,1,,1.0,428673006.0,428673006.0,2023-07-21,325262005.0,776109009.0,VTM,,,Glimepiride,2023-02-06,109079009.0,Glimepiride 3.0 nan,Oral,Oral tablet,A A H Pharmaceuticals Ltd
AMPP,38398511000001102,38398811000001104,,,,,4,Sigvaris Style Transparent (15-20mmHg) below knee closed toe lymphoedema garment long XX large Beige One (Sigvaris Britain Ltd) 2 device,,33001311000001104,AMP,,1,,Sigvaris Style Transparent (15-20mmHg) below knee closed toe lymphoedema garment long XX large Beige One (Sigvaris Britain Ltd),,,,2,,,,Sigvaris Style Transparent (15-20mmHg) below knee closed toe lymphoedema garment long XX large,,,,10143211000001106,33501811000001106,VMPP,,Lymphoedema garments below knee closed toe 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments below knee closed toe,,,,,,,4,,,,,,,,,,,,,,,,,Sigvaris Britain Ltd
AMPP,25716911000001102,25717011000001103,,1.0,2018-03-01,,4,Haddenham Venex class 2 (23-32mmHg) armsleeve with grip top and mitten lymphoedema garment extra wide long medium Smoke (Haddenham Healthcare Ltd) 1 device,,33000411000001102,AMP,,9,,Haddenham Venex class 2 (23-32mmHg) armsleeve with grip top and mitten lymphoedema garment extra wide long medium Smoke (Haddenham Healthcare Ltd),,,,2,,,,Haddenham Venex class 2 (23-32mmHg) armsleeve with grip top and mitten lymphoedema garment extra wide long medium,,,,14063811000001106,33501511000001108,VMPP,,Lymphoedema garments armsleeve with top/band/border and mitten 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments armsleeve with top/band/border and mitten,,,,,,,4,,,,,,,,,,,,,,,,,Haddenham Healthcare Ltd
AMPP,28565011000001102,28565111000001101,,,,,4,Sigvaris Essential Comfortable class 2 (23-32mmHg) panty closed toe lymphoedema garment normal XX small plus Savannah (Sigvaris Britain Ltd) 1 device,,33018911000001105,AMP,,1,,Sigvaris Essential Comfortable class 2 (23-32mmHg) panty closed toe lymphoedema garment normal XX small plus Savannah (Sigvaris Britain Ltd),,,,2,,,,Sigvaris Essential Comfortable class 2 (23-32mmHg) panty closed toe lymphoedema garment normal XX small plus,2020-01-01,Sigvaris Comfort class 2 (23-32mmHg) panty closed toe lymphoedema garment normal XX small plus,,10143211000001106,33508511000001103,VMPP,,Lymphoedema garments tights/panty closed toe 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments tights/panty closed toe,,,,,,,4,,,,,,,,,,,,,,,,,Sigvaris Britain Ltd
AMPP,23800811000001100,23800911000001105,,1.0,2017-11-01,,4,Juzo Expert custom fit class 1 (18-21mmHg) thigh length lymphoedema garment Red (Juzo UK Ltd) 1 device,,33015111000001102,AMP,,9,,Juzo Expert custom fit class 1 (18-21mmHg) thigh length lymphoedema garment Red (Juzo UK Ltd),,,,2,,,,Juzo Expert custom fit class 1 (18-21mmHg) thigh length lymphoedema garment,,,,11473311000001109,33506711000001109,VMPP,,Lymphoedema garments made to measure thigh length open toe 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments made to measure thigh length open toe,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,17073111000001100,17073311000001103,,1.0,2023-11-15,,4,Nature's Best Glucosamine 500mg/5ml liquid (Nature's Best Health Products Ltd) 1000 ml,,17073011000001101,AMP,,9,,Nature's Best Glucosamine 500mg/5ml liquid (Nature's Best Health Products Ltd),,,,0,,,,Nature's Best Glucosamine 500mg/5ml liquid,2016-11-18,Glucosamine 500mg/5ml liquid,,4264211000001102,17155611000001104,VMPP,,Glucosamine hydrochloride 500mg/5ml oral solution sugar free 1000 ml,1000.0,258773002.0,VMP,,4,,,,1,,,Glucosamine hydrochloride 500mg/5ml oral solution sugar free,,,,1.0,2023-11-15,,1,1.0,5.0,258773002.0,733015007.0,,,1.00438110000011e+16,VTM,,,Glucosamine hydrochloride,,,Glucosamine hydrochloride nan nan,Oral,Oral solution,Nature's Best Health Products Ltd
AMPP,5794711000001106,5794811000001103,,1.0,2005-09-01,,4,"Biotrol Almarys Twin two piece ostomy system convex baseplate F031362E 60mm flange, 37mm stoma (B.Braun Medical Ltd) 5 device",,5653411000001102,AMP,,9,,"Biotrol Almarys Twin two piece ostomy system convex baseplate F031362E 60mm flange, 37mm stoma (B.Braun Medical Ltd)",,,,2,,,,Biotrol Almarys Twin two piece ostomy system convex baseplate,,,,2065601000001100,7300311000001101,VMPP,,Two piece ostomy systems 5 device,5.0,3318711000001107.0,VMP,,7,,,,3,,,Two piece ostomy systems,,,,,,,4,,,,,,,,,,,,,,,,,B.Braun Medical Ltd
AMPP,37601011000001103,37601411000001107,,,,,3,Ozalin 2mg/ml oral solution 5ml unit dose ampoules (Primex Pharmaceuticals Oy) 10 ampoule,,37600911000001106,AMP,,1,,Ozalin 2mg/ml oral solution 5ml unit dose ampoules (Primex Pharmaceuticals Oy),,,,1,,,,Ozalin 2mg/ml oral solution 5ml unit dose ampoules,,,,37564011000001107,37602111000001107,VMPP,,Midazolam 10mg/5ml oral solution unit dose ampoules sugar free 10 ampoule,10.0,413516001.0,VMP,Midazolam 10mg/5ml oral soln unit dose ampoules sugar free,1,,,,1,,,Midazolam 10mg/5ml oral solution unit dose ampoules sugar free,,,,,,,1,1.0,5.0,258773002.0,413516001.0,,,776785007.0,VTM,,,Midazolam,2023-02-06,26800000.0,Midazolam maleate 2.0 nan,Oral,Oral solution,Primex Pharmaceuticals Oy
